Event,Date,Result,WhiteElo,BlackElo,ECO,TimeControl
Bundesliga 9900,2000.01.08,1-0,2668,2637,C91,
Bundesliga 9900,2000.01.29,1-0,2625,2694,D00,
Bundesliga 9900,2000.01.29,1/2-1/2,2640,2668,D15,
Bundesliga 9900,2000.01.29,1/2-1/2,2751,2622,B12,
Bundesliga 9900,2000.01.29,1-0,2630,2656,E42,
Bundesliga 9900,2000.01.29,1/2-1/2,2618,2620,A05,
Bundesliga 9900,2000.01.29,1/2-1/2,2614,2625,E11,
Bundesliga 9900,2000.01.30,1/2-1/2,2628,2667,B14,
Bundesliga 9900,2000.01.30,0-1,2609,2630,B90,
Bundesliga 9900,2000.01.30,1/2-1/2,2620,2602,D10,
Bundesliga 9900,2000.02.19,1/2-1/2,2622,2667,E12,
Bundesliga 9900,2000.02.19,1/2-1/2,2620,2640,C92,
Bundesliga 9900,2000.02.19,0-1,2668,2751,C02,
Bundesliga 9900,2000.02.20,1/2-1/2,2628,2602,D27,
Bundesliga 9900,2000.02.20,1-0,2694,2630,D20,
Bundesliga 9900,2000.02.20,1/2-1/2,2751,2637,C78,
Bundesliga 9900,2000.03.12,0-1,2667,2668,E69,
Bundesliga 9900,2000.03.12,1/2-1/2,2751,2640,C41,
Bundesliga 9900,2000.03.12,1-0,2655,2611,B81,
Bundesliga 9900,2000.03.12,1-0,2620,2628,C42,
Bundesliga 9900,2000.03.13,1/2-1/2,2655,2655,E32,
Bundesliga 9900,2000.03.13,1/2-1/2,2602,2622,D43,
Bundesliga 9900,2000.03.13,1-0,2629,2596,E38,
Bundesliga 9900,2000.03.13,1/2-1/2,2600,2650,A30,
Bundesliga 9900,2000.04.08,1/2-1/2,2598,2657,B12,
Bundesliga 9900,2000.04.08,1/2-1/2,2597,2659,D10,
Bundesliga 9900,2000.04.08,1/2-1/2,2596,2643,A85,
Bundesliga 9900,2000.04.08,0-1,2618,2758,D07,
Bundesliga 9900,2000.04.08,1/2-1/2,2633,2629,E12,
Bundesliga 9900,2000.04.09,1/2-1/2,2657,2597,E12,
Bundesliga 9900,2000.04.09,1/2-1/2,2636,2618,D07,
BL2-West 9900,2000.01.30,1/2-1/2,2619,2650,E48,
AUT-chT 9900,2000.01.14,1-0,2629,2606,A42,
AUT-chT 9900,2000.03.17,1-0,2664,2629,B00,
Pamplona,2000.01.02,1/2-1/2,2671,2663,C92,
Pamplona,2000.01.02,1-0,2675,2713,B33,
Pamplona,2000.01.02,1/2-1/2,2650,2600,D15,
Pamplona,2000.01.03,1-0,2713,2650,A17,
Pamplona,2000.01.03,0-1,2600,2671,A35,
Pamplona,2000.01.04,0-1,2638,2675,D58,
Pamplona,2000.01.04,0-1,2671,2713,B23,
Pamplona,2000.01.05,1/2-1/2,2663,2638,B33,
Pamplona,2000.01.05,1-0,2675,2650,C72,
CRO-Cup,2000.01.01,1/2-1/2,2611,2670,B42,
Harry Lyman op 3rd,2000.01.01,1/2-1/2,2610,2640,C55,
Harry Lyman op 3rd,2000.01.01,1/2-1/2,2640,2605,E15,
Porzellan Cup,2000.01.01,1-0,2750,2675,C92,
Porzellan Cup,2000.01.01,1/2-1/2,2675,2750,C13,
Budapest m,2000.01.03,1/2-1/2,2628,2701,D97,
Budapest m,2000.01.04,1-0,2701,2628,B42,
Budapest m,2000.01.05,1/2-1/2,2628,2701,D97,
Budapest m,2000.01.07,1-0,2701,2628,C13,
Budapest m,2000.01.08,1/2-1/2,2628,2701,D70,
Budapest m,2000.01.09,1-0,2701,2628,C83,
Hastings 00 75th,2000.01.04,1/2-1/2,2637,2604,A40,
Hastings 00 75th,2000.01.05,1/2-1/2,2604,2680,A11,
Hastings 00 75th,2000.01.07,1/2-1/2,2597,2680,B12,
Hastings 00 75th,2000.01.09,0-1,2637,2680,D43,
Hastings 00 75th,2000.01.09,1/2-1/2,2604,2597,A48,
Hastings 00 75th,2000.01.11,0-1,2637,2597,D90,
ARM-ch,2000.09.03,1/2-1/2,2595,2598,C01,
CRO-chT,2000.09.13,0-1,2608,2668,B84,
CRO-chT,2000.09.17,1-0,2677,2668,A28,
CRO-chT,2000.09.19,1/2-1/2,2677,2608,B25,
FIDE World Cup-A,2000.09.01,1/2-1/2,2676,2756,A85,
FIDE World Cup-A,2000.09.01,1/2-1/2,2633,2643,C65,
FIDE World Cup-A,2000.09.02,1/2-1/2,2643,2673,D27,
FIDE World Cup-A,2000.09.02,1/2-1/2,2633,2676,B19,
FIDE World Cup-A,2000.09.03,1-0,2673,2756,D39,
FIDE World Cup-A,2000.09.03,1/2-1/2,2676,2643,E11,
FIDE World Cup-A,2000.09.04,1/2-1/2,2643,2756,A13,
FIDE World Cup-A,2000.09.04,1/2-1/2,2633,2673,C76,
FIDE World Cup-A,2000.09.05,1/2-1/2,2673,2676,D10,
FIDE World Cup-A,2000.09.05,0-1,2756,2633,B30,
FIDE World Cup-B,2000.09.01,1/2-1/2,2667,2670,A16,
FIDE World Cup-B,2000.09.01,1/2-1/2,2719,2677,E34,
FIDE World Cup-B,2000.09.01,1/2-1/2,2668,2630,E97,
FIDE World Cup-B,2000.08.02,1-0,2668,2667,D43,
FIDE World Cup-B,2000.09.02,1/2-1/2,2630,2677,C08,
FIDE World Cup-B,2000.09.02,1/2-1/2,2670,2719,C67,
FIDE World Cup-B,2000.09.03,1-0,2667,2630,A34,
FIDE World Cup-B,2000.09.03,1/2-1/2,2719,2668,D41,
FIDE World Cup-B,2000.09.03,0-1,2677,2670,B25,
FIDE World Cup-B,2000.09.04,1/2-1/2,2667,2719,E32,
FIDE World Cup-B,2000.09.04,1/2-1/2,2630,2670,B48,
FIDE World Cup-B,2000.09.04,0-1,2668,2677,A40,
FIDE World Cup-B,2000.09.05,1-0,2719,2630,E90,
FIDE World Cup-B,2000.09.05,1-0,2677,2667,C13,
FIDE World Cup-B,2000.09.05,1-0,2670,2668,B70,
FIDE World Cup-C,2000.09.01,1-0,2689,2646,B76,
FIDE World Cup-C,2000.09.01,1/2-1/2,2636,2666,B85,
FIDE World Cup-C,2000.09.02,1/2-1/2,2666,2702,B19,
FIDE World Cup-C,2000.09.02,0-1,2689,2636,C65,
FIDE World Cup-C,2000.09.03,1/2-1/2,2702,2689,D73,
FIDE World Cup-C,2000.09.03,0-1,2636,2646,C00,
FIDE World Cup-C,2000.09.04,1/2-1/2,2646,2666,B48,
FIDE World Cup-C,2000.09.04,1/2-1/2,2636,2702,C01,
FIDE World Cup-C,2000.09.05,1-0,2702,2646,E73,
FIDE World Cup-C,2000.09.05,1/2-1/2,2666,2689,D14,
FIDE World Cup-D,2000.09.01,1/2-1/2,2681,2620,B32,
FIDE World Cup-D,2000.09.01,1/2-1/2,2667,2657,D20,
FIDE World Cup-D,2000.09.02,1-0,2760,2665,B80,
FIDE World Cup-D,2000.09.02,1/2-1/2,2657,2681,A33,
FIDE World Cup-D,2000.09.03,1/2-1/2,2681,2762,E15,
FIDE World Cup-D,2000.09.03,1/2-1/2,2620,2657,E63,
FIDE World Cup-D,2000.09.04,1/2-1/2,2762,2620,B32,
FIDE World Cup-D,2000.09.04,0-1,2667,2681,B81,
FIDE World Cup-D,2000.09.05,1/2-1/2,2657,2762,E12,
FIDE World Cup-D,2000.09.05,1/2-1/2,2620,2667,D76,
Mondariz zt 1.1,2000.09.08,1/2-1/2,2623,2648,B52,
Mondariz zt 1.1,2000.09.11,1/2-1/2,2608,2600,B18,
Mondariz zt 1.1,2000.09.12,1-0,2648,2608,E08,
Mondariz zt 1.1,2000.09.14,1/2-1/2,2648,2643,D18,
Mondariz zt 1.1,2000.09.14,1/2-1/2,2623,2649,E05,
FIDE World Cup-B playoff,2000.01.01,1-0,2715,2675,A40,
FIDE World Cup-B playoff,2000.09.05,0-1,2677,2719,B84,
FIDE World Cup-C playoff,2000.09.05,1-0,2689,2666,B84,
FIDE World Cup-C playoff,2000.09.05,1-0,2666,2689,B91,
FIDE World Cup-C playoff,2000.09.05,1-0,2666,2689,B91,
FIDE World Cup-D playoff,2000.09.05,1/2-1/2,2657,2681,A33,
FIDE World Cup-D playoff,2000.09.05,1/2-1/2,2681,2657,D20,
FIDE World Cup-D playoff,2000.09.05,0-1,2657,2681,E15,
Saint Pierre m,2000.09.05,1-0,2667,2641,E97,
Saint Pierre m,2000.09.06,0-1,2641,2667,C10,
Saint Pierre m,2000.09.07,1/2-1/2,2667,2641,E97,
Saint Pierre m,2000.09.08,1-0,2641,2667,B07,
FIDE World Cup KO,2000.09.07,0-1,2702,2673,B07,
FIDE World Cup KO,2000.09.07,1-0,2681,2670,E97,
FIDE World Cup KO,2000.09.07,0-1,2719,2762,B85,
FIDE World Cup KO,2000.09.07,1/2-1/2,2633,2666,B85,
FIDE World Cup KO,2000.09.07,1/2-1/2,2762,2719,B22,
FIDE World Cup KO,2000.09.07,0-1,2673,2702,D02,
FIDE World Cup KO,2000.09.07,1/2-1/2,2666,2633,B80,
FIDE World Cup KO,2000.09.08,1-0,2670,2681,B91,
FIDE World Cup KO,2000.09.08,0-1,2673,2702,D43,
FIDE World Cup KO,2000.09.08,1-0,2666,2633,B48,
FIDE World Cup KO,2000.09.08,0-1,2670,2681,B20,
FIDE World Cup KO,2000.09.08,1/2-1/2,2702,2673,A26,
FIDE World Cup KO,2000.09.08,1/2-1/2,2681,2670,E97,
FIDE World Cup KO,2000.09.08,1-0,2633,2666,B32,
FIDE World Cup KO,2000.09.08,1-0,2633,2666,B32,
FIDE World Cup KO,2000.09.09,1/2-1/2,2762,2681,B90,
FIDE World Cup KO,2000.09.09,1/2-1/2,2633,2702,C13,
FIDE World Cup KO,2000.09.10,1/2-1/2,2702,2633,E32,
FIDE World Cup KO,2000.09.10,1/2-1/2,2681,2762,E05,
FIDE World Cup KO,2000.09.10,1/2-1/2,2762,2681,B80,
FIDE World Cup KO,2000.09.10,0-1,2633,2702,C13,
FIDE World Cup KO,2000.09.10,1/2-1/2,2702,2633,A21,
FIDE World Cup KO,2000.09.10,1/2-1/2,2681,2762,E42,
FIDE World Cup KO,2000.09.10,1/2-1/2,2681,2762,E48,
FIDE World Cup KO,2000.09.10,1-0,2762,2681,E15,
FIDE World Cup KO,2000.09.12,1/2-1/2,2702,2762,E05,
FIDE World Cup KO,2000.09.13,1-0,2762,2702,C11,
Najdorf Memorial 11th,2000.09.18,0-1,2633,2677,C19,
Najdorf Memorial 11th,2000.09.19,1-0,2699,2633,E05,
Najdorf Memorial 11th,2000.09.19,1/2-1/2,2626,2656,E49,
Najdorf Memorial 11th,2000.09.20,1-0,2656,2677,C11,
Najdorf Memorial 11th,2000.09.21,1-0,2641,2626,B43,
Najdorf Memorial 11th,2000.09.21,1/2-1/2,2699,2656,E15,
Najdorf Memorial 11th,2000.09.22,1/2-1/2,2633,2641,C99,
Najdorf Memorial 11th,2000.09.22,1/2-1/2,2626,2677,E59,
Najdorf Memorial 11th,2000.09.23,1/2-1/2,2641,2677,C14,
Najdorf Memorial 11th,2000.09.23,1/2-1/2,2699,2626,D38,
Najdorf Memorial 11th,2000.09.24,1-0,2656,2633,C96,
Najdorf Memorial 11th,2000.09.24,1/2-1/2,2677,2699,C33,
Najdorf Memorial 11th,2000.09.26,1/2-1/2,2641,2699,C42,
Najdorf Memorial 11th,2000.09.27,1/2-1/2,2626,2633,E43,
Najdorf Memorial 11th,2000.09.27,1/2-1/2,2656,2641,C74,
EU-Cup 16th,2000.09.25,1-0,2667,2654,D37,
EU-Cup 16th,2000.09.25,1-0,2657,2702,A85,
EU-Cup 16th,2000.09.26,1-0,2643,2625,D85,
EU-Cup 16th,2000.09.26,1-0,2673,2676,D43,
EU-Cup 16th,2000.09.26,1/2-1/2,2670,2667,C07,
EU-Cup 16th,2000.09.26,1/2-1/2,2689,2668,C92,
EU-Cup 16th,2000.09.26,1-0,2719,2608,B92,
EU-Cup 16th,2000.09.27,1/2-1/2,2630,2643,B23,
EU-Cup 16th,2000.09.27,1/2-1/2,2755,2627,C78,
EU-Cup 16th,2000.09.27,1-0,2599,2639,C42,
EU-Cup 16th,2000.09.27,1/2-1/2,2667,2702,D19,
EU-Cup 16th,2000.09.27,1/2-1/2,2620,2666,D13,
EU-Cup 16th,2000.09.27,1/2-1/2,2611,2627,D18,
EU-Cup 16th,2000.09.28,1/2-1/2,2654,2625,D85,
EU-Cup 16th,2000.09.28,1-0,2689,2702,B15,
EU-Cup 16th,2000.09.29,1-0,2625,2608,D46,
EU-Cup 16th,2000.09.29,0-1,2667,2630,D20,
EU-Cup 16th,2000.09.29,0-1,2620,2599,A58,
EU-Cup 16th,2000.09.29,0-1,2719,2670,B84,
EU-Cup 16th,2000.09.30,1/2-1/2,2643,2667,E34,
EU-Cup 16th,2000.09.30,1-0,2689,2755,C78,
EU-Cup 16th,2000.09.30,1/2-1/2,2639,2620,C02,
EU-Cup 16th,2000.09.30,1/2-1/2,2627,2667,A30,
EU-Cup 16th,2000.09.30,1/2-1/2,2657,2634,A29,
EU-Cup 16th,2000.09.30,1-0,2630,2676,B12,
EU-Cup 16th,2000.09.30,1/2-1/2,2673,2654,A25,
EU-Cup 16th,2000.09.30,1/2-1/2,2702,2719,D92,
EU-Cup 16th,2000.09.30,1/2-1/2,2702,2661,A46,
Sydney ol exh,2000.09.24,1/2-1/2,2746,2762,B80,
Sydney ol exh,2000.09.24,1/2-1/2,2762,2746,C13,
USA-ch,2000.09.26,0-1,2596,2624,D27,
USA-ch,2000.09.27,1/2-1/2,2643,2601,D35,
USA-ch,2000.09.28,1-0,2647,2624,D77,
USA-ch,2000.09.28,1-0,2601,2596,B33,
USA-ch,2000.10.01,1-0,2647,2596,D86,
USA-ch,2000.10.02,1-0,2624,2643,A04,
USA-ch,2000.10.03,1-0,2601,2647,B12,
USA-ch,2000.10.04,1-0,2596,2643,E17,
USA-ch,2000.10.06,1/2-1/2,2624,2601,E04,
USA-ch,2000.10.06,1-0,2647,2643,A30,
EU-ch 1st 30',2000.10.02,0-1,2643,2676,D43,
EU-ch 1st 30',2000.10.02,0-1,2676,2611,D35,
EU-ch 1st 30',2000.10.03,1/2-1/2,2676,2673,D93,
EU-ch 1st 30',2000.10.03,1/2-1/2,2611,2673,B06,
EU-ch 1st 30',2000.10.03,1/2-1/2,2673,2670,A00,
EU-ch 1st 30',2000.10.03,1/2-1/2,2620,2657,E15,
EU-ch 1st 30',2000.10.03,1/2-1/2,2673,2620,A84,
EU-ch 1st 30',2000.10.03,1/2-1/2,2611,2670,D27,
EU-ch 1st 30',2000.10.03,1/2-1/2,2670,2676,B18,
Boskovic Memorial,2000.10.08,1-0,2654,2661,E15,
Boskovic Memorial,2000.10.09,1/2-1/2,2641,2654,D59,
Boskovic Memorial,2000.10.12,1/2-1/2,2661,2641,A30,
Torshavn op 3rd,2000.10.10,1-0,2606,2630,B04,
Torshavn op 3rd,2000.10.10,1/2-1/2,2626,2611,E47,
Torshavn op 3rd,2000.10.11,1-0,2630,2626,B54,
Torshavn op 3rd,2000.10.12,1/2-1/2,2611,2606,D30,
Torshavn op 3rd,2000.10.13,1/2-1/2,2606,2626,B06,
Abihome op,2000.10.08,0-1,2599,2689,B66,
USA-ch playoff,2000.10.07,1-0,2647,2601,E32,
USA-ch playoff,2000.10.07,1-0,2601,2647,B12,
World-ch Kramnik-Kasparov +2-0=13,2000.10.08,1/2-1/2,2849,2770,C67,
World-ch Kramnik-Kasparov +2-0=13,2000.10.10,1-0,2770,2849,D85,
World-ch Kramnik-Kasparov +2-0=13,2000.10.12,1/2-1/2,2849,2770,C67,
World-ch Kramnik-Kasparov +2-0=13,2000.10.14,1/2-1/2,2770,2849,D27,
World-ch Kramnik-Kasparov +2-0=13,2000.10.15,1/2-1/2,2849,2770,A34,
World-ch Kramnik-Kasparov +2-0=13,2000.10.17,1/2-1/2,2770,2849,D27,
World-ch Kramnik-Kasparov +2-0=13,2000.10.19,1/2-1/2,2849,2770,A32,
World-ch Kramnik-Kasparov +2-0=13,2000.10.21,1/2-1/2,2770,2849,E32,
World-ch Kramnik-Kasparov +2-0=13,2000.10.22,1/2-1/2,2849,2770,C67,
World-ch Kramnik-Kasparov +2-0=13,2000.10.24,1-0,2770,2849,E54,
World-ch Kramnik-Kasparov +2-0=13,2000.10.26,1/2-1/2,2849,2770,C78,
World-ch Kramnik-Kasparov +2-0=13,2000.10.28,1/2-1/2,2770,2849,E55,
World-ch Kramnik-Kasparov +2-0=13,2000.10.29,1/2-1/2,2849,2770,C67,
World-ch Kramnik-Kasparov +2-0=13,2000.10.31,1/2-1/2,2770,2849,A30,
World-ch Kramnik-Kasparov +2-0=13,2000.11.02,1/2-1/2,2849,2770,E05,
Albert m,2000.10.10,1/2-1/2,2613,2677,D35,
Albert m,2000.10.11,1-0,2677,2613,B80,
Albert m,2000.10.12,1/2-1/2,2613,2677,E20,
Albert m,2000.10.13,1-0,2677,2613,B84,
Albert m,2000.10.14,1-0,2613,2677,E34,
Albert m,2000.10.15,1-0,2677,2613,B84,
SWE-chT 0001,2000.10.15,1-0,2707,2667,D78,
Bundesliga 0001,2000.10.14,1/2-1/2,2666,2746,B90,
Bundesliga 0001,2000.10.14,1/2-1/2,2599,2649,C45,
Bundesliga 0001,2000.10.15,1/2-1/2,2608,2666,D13,
Bundesliga 0001,2000.10.15,1-0,2756,2612,B20,
Bundesliga 0001,2000.12.09,1/2-1/2,2606,2756,D07,
Bundesliga 0001,2000.12.09,1/2-1/2,2649,2667,D47,
Bundesliga 0001,2000.12.09,0-1,2608,2654,E05,
Bundesliga 0001,2000.12.10,1/2-1/2,2633,2608,D85,
Bundesliga 0001,2000.12.10,1-0,2756,2595,B30,
Bundesliga 0001,2000.12.10,1-0,2643,2690,D18,
Bundesliga 0001,2000.12.10,1-0,2649,2639,E18,
Bundesliga 0001,2000.12.10,1/2-1/2,2611,2610,D35,
Bundesliga 0001,2000.12.10,1/2-1/2,2615,2623,B04,
Bundesliga 0001,2000.12.10,1/2-1/2,2641,2628,E05,
SLO-chT 10th,2000.10.17,1-0,2654,2611,E94,
SLO-chT 10th,2000.10.19,1/2-1/2,2611,2657,D10,
BL2-West 0001,2000.12.10,1/2-1/2,2620,2605,D52,
Hoogeveen Essent Crown,2000.10.15,1/2-1/2,2656,2639,C72,
Hoogeveen Essent Crown,2000.10.16,1-0,2667,2639,C42,
Hoogeveen Essent Crown,2000.10.17,0-1,2656,2667,C18,
Hoogeveen Essent Crown,2000.10.19,1-0,2639,2656,E15,
Hoogeveen Essent Crown,2000.10.20,1-0,2667,2656,A70,
Hoogeveen Essent Crown,2000.10.21,1/2-1/2,2639,2667,B31,
SVK-chT 0001,2000.12.16,1/2-1/2,2666,2612,C66,
Olympiad-34,2000.10.29,1/2-1/2,2613,2643,E03,
Olympiad-34,2000.10.29,1/2-1/2,2719,2641,D35,
Olympiad-34,2000.10.30,1/2-1/2,2623,2608,D72,
Olympiad-34,2000.10.30,1/2-1/2,2690,2670,E97,
Olympiad-34,2000.10.30,1/2-1/2,2627,2746,D03,
Olympiad-34,2000.10.30,1-0,2743,2667,C18,
Olympiad-34,2000.10.30,1/2-1/2,2756,2668,C26,
Olympiad-34,2000.10.30,1/2-1/2,2656,2689,B92,
Olympiad-34,2000.10.31,1/2-1/2,2627,2623,C02,
Olympiad-34,2000.10.31,1/2-1/2,2608,2633,E94,
Olympiad-34,2000.10.31,1/2-1/2,2670,2702,B30,
Olympiad-34,2000.10.31,1/2-1/2,2643,2755,E34,
Olympiad-34,2000.10.31,1/2-1/2,2677,2649,B47,
Olympiad-34,2000.10.31,1/2-1/2,2608,2640,C10,
Olympiad-34,2000.10.31,1/2-1/2,2673,2641,D35,
Olympiad-34,2000.10.31,1/2-1/2,2610,2743,D89,
Olympiad-34,2000.10.31,1/2-1/2,2668,2615,C13,
Olympiad-34,2000.10.31,1-0,2606,2656,E15,
Olympiad-34,2000.11.01,1/2-1/2,2633,2756,C13,
Olympiad-34,2000.11.01,1/2-1/2,2681,2610,C42,
Olympiad-34,2000.11.01,1/2-1/2,2615,2677,E62,
Olympiad-34,2000.11.01,0-1,2625,2606,D15,
Olympiad-34,2000.11.01,1-0,2746,2643,B81,
Olympiad-34,2000.11.01,1/2-1/2,2641,2702,D30,
Olympiad-34,2000.11.01,0-1,2620,2719,E04,
Olympiad-34,2000.11.01,1-0,2630,2626,B54,
Olympiad-34,2000.11.02,0-1,2623,2707,A43,
Olympiad-34,2000.11.02,1-0,2661,2598,D31,
Olympiad-34,2000.11.02,1/2-1/2,2646,2643,C10,
Olympiad-34,2000.11.02,1/2-1/2,2670,2620,C06,
Olympiad-34,2000.11.02,1/2-1/2,2626,2668,D27,
Olympiad-34,2000.11.02,1/2-1/2,2743,2666,B51,
Olympiad-34,2000.11.02,0-1,2612,2656,B48,
Olympiad-34,2000.11.02,1/2-1/2,2755,2613,B80,
Olympiad-34,2000.11.02,1/2-1/2,2667,2610,D52,
Olympiad-34,2000.11.02,1/2-1/2,2606,2689,D85,
Olympiad-34,2000.11.02,1/2-1/2,2627,2606,D37,
Olympiad-34,2000.11.02,1-0,2681,2746,E92,
Olympiad-34,2000.11.02,0-1,2702,2647,D35,
Olympiad-34,2000.11.02,1/2-1/2,2719,2608,D98,
Olympiad-34,2000.11.04,1/2-1/2,2613,2598,C03,
Olympiad-34,2000.11.04,1-0,2746,2646,B32,
Olympiad-34,2000.11.04,0-1,2608,2755,E15,
Olympiad-34,2000.11.04,1-0,2643,2673,D20,
Olympiad-34,2000.11.04,1/2-1/2,2615,2608,D85,
Olympiad-34,2000.11.04,1-0,2719,2743,D79,
Olympiad-34,2000.11.04,1/2-1/2,2756,2681,B87,
Olympiad-34,2000.11.04,1/2-1/2,2677,2689,A28,
Olympiad-34,2000.11.04,1/2-1/2,2670,2611,C08,
Olympiad-34,2000.11.04,1/2-1/2,2609,2627,C65,
Olympiad-34,2000.11.05,1/2-1/2,2620,2623,D37,
Olympiad-34,2000.11.05,1/2-1/2,2598,2626,E04,
Olympiad-34,2000.11.05,0-1,2666,2657,C02,
Olympiad-34,2000.11.05,1/2-1/2,2611,2612,D37,
Olympiad-34,2000.11.05,0-1,2611,2707,A43,
Olympiad-34,2000.11.05,1-0,2661,2608,D60,
Olympiad-34,2000.11.05,1/2-1/2,2755,2702,B30,
Olympiad-34,2000.11.05,0-1,2643,2610,E08,
Olympiad-34,2000.11.05,1/2-1/2,2615,2649,D38,
Olympiad-34,2000.11.05,1/2-1/2,2681,2743,A32,
Olympiad-34,2000.11.05,1-0,2656,2677,B09,
Olympiad-34,2000.11.05,1/2-1/2,2608,2667,D17,
Olympiad-34,2000.11.06,1-0,2623,2746,D15,
Olympiad-34,2000.11.06,1/2-1/2,2657,2643,D12,
Olympiad-34,2000.11.06,1/2-1/2,2649,2611,D19,
Olympiad-34,2000.11.06,1-0,2707,2667,D17,
Olympiad-34,2000.11.06,0-1,2689,2661,B80,
Olympiad-34,2000.11.06,1-0,2608,2627,A09,
Olympiad-34,2000.11.06,1/2-1/2,2610,2719,D31,
Olympiad-34,2000.11.06,1-0,2630,2615,C07,
Olympiad-34,2000.11.06,1/2-1/2,2647,2681,E32,
Olympiad-34,2000.11.06,1/2-1/2,2625,2643,E00,
Olympiad-34,2000.11.06,1/2-1/2,2601,2609,B90,
Olympiad-34,2000.11.07,0-1,2623,2610,A11,
Olympiad-34,2000.11.07,1-0,2606,2598,D31,
Olympiad-34,2000.11.07,1/2-1/2,2595,2606,B50,
Olympiad-34,2000.11.07,1-0,2670,2646,B72,
Olympiad-34,2000.11.07,1/2-1/2,2620,2657,D37,
Olympiad-34,2000.11.07,1/2-1/2,2611,2626,D38,
Olympiad-34,2000.11.07,1/2-1/2,2633,2755,C88,
Olympiad-34,2000.11.07,1/2-1/2,2719,2707,A63,
Olympiad-34,2000.11.07,1/2-1/2,2661,2630,E97,
Olympiad-34,2000.11.07,1/2-1/2,2677,2613,B85,
Olympiad-34,2000.11.07,1-0,2743,2647,C10,
Olympiad-34,2000.11.07,1/2-1/2,2601,2656,B42,
Olympiad-34,2000.11.07,1/2-1/2,2690,2643,D97,
Olympiad-34,2000.11.08,1/2-1/2,2743,2623,C18,
Olympiad-34,2000.11.08,1/2-1/2,2598,2668,E12,
Olympiad-34,2000.11.08,1/2-1/2,2657,2681,D45,
Olympiad-34,2000.11.08,1/2-1/2,2677,2611,C82,
Olympiad-34,2000.11.08,1/2-1/2,2615,2707,A43,
Olympiad-34,2000.11.08,1-0,2661,2606,E32,
Olympiad-34,2000.11.08,1/2-1/2,2613,2670,C00,
Olympiad-34,2000.11.08,1/2-1/2,2673,2627,D14,
Olympiad-34,2000.11.08,1-0,2643,2702,D31,
Olympiad-34,2000.11.08,1/2-1/2,2667,2719,D20,
Olympiad-34,2000.11.08,1/2-1/2,2630,2756,C03,
Olympiad-34,2000.11.08,1/2-1/2,2689,2599,B61,
Olympiad-34,2000.11.09,0-1,2598,2667,E66,
Olympiad-34,2000.11.09,1-0,2756,2595,B14,
Olympiad-34,2000.11.09,1/2-1/2,2608,2657,D12,
Olympiad-34,2000.11.09,1/2-1/2,2707,2743,B33,
Olympiad-34,2000.11.09,1/2-1/2,2668,2661,B81,
Olympiad-34,2000.11.09,1/2-1/2,2670,2641,B47,
Olympiad-34,2000.11.09,1/2-1/2,2702,2613,E12,
Olympiad-34,2000.11.09,0-1,2647,2610,D36,
Olympiad-34,2000.11.09,1-0,2615,2643,A40,
Olympiad-34,2000.11.09,1/2-1/2,2601,2606,B49,
Olympiad-34,2000.11.09,1/2-1/2,2598,2626,D02,
Olympiad-34,2000.11.09,1/2-1/2,2719,2643,B85,
Olympiad-34,2000.11.09,1/2-1/2,2649,2630,D27,
Olympiad-34,2000.11.10,1-0,2670,2623,B04,
Olympiad-34,2000.11.10,0-1,2595,2668,B23,
Olympiad-34,2000.11.10,1/2-1/2,2610,2657,D12,
Olympiad-34,2000.11.10,1/2-1/2,2611,2615,D18,
Olympiad-34,2000.11.10,1/2-1/2,2673,2707,D27,
Olympiad-34,2000.11.10,1/2-1/2,2755,2756,B33,
Olympiad-34,2000.11.10,1/2-1/2,2689,2677,C66,
Olympiad-34,2000.11.10,1/2-1/2,2640,2670,D11,
Olympiad-34,2000.11.10,1/2-1/2,2643,2743,E15,
Olympiad-34,2000.11.10,1-0,2668,2649,B48,
Olympiad-34,2000.11.10,1/2-1/2,2681,2719,E18,
Olympiad-34,2000.11.10,1/2-1/2,2599,2677,B09,
Olympiad-34,2000.11.10,1-0,2654,2608,D86,
Olympiad-34,2000.11.10,1/2-1/2,2641,2620,A30,
Olympiad-34,2000.11.12,1/2-1/2,2646,2647,C16,
Olympiad-34,2000.11.12,1/2-1/2,2657,2719,A64,
Olympiad-34,2000.11.12,1-0,2630,2611,C45,
Olympiad-34,2000.11.12,1-0,2707,2613,D41,
Olympiad-34,2000.11.12,1/2-1/2,2666,2746,C02,
Olympiad-34,2000.11.12,1/2-1/2,2610,2755,E32,
Olympiad-34,2000.11.12,1/2-1/2,2677,2615,C10,
Olympiad-34,2000.11.12,1-0,2606,2640,D10,
Olympiad-34,2000.11.12,1/2-1/2,2641,2627,D15,
Olympiad-34,2000.11.12,1/2-1/2,2667,2673,C60,
Olympiad-34,2000.11.12,1/2-1/2,2743,2654,C92,
Olympiad-34,2000.11.12,0-1,2620,2643,D80,
Olympiad-34,2000.11.12,0-1,2649,2626,E94,
Cap d'Agde-A,2000.01.01,1/2-1/2,2699,2613,A29,
Cap d'Agde-A,2000.01.01,1-0,2657,2620,A84,
Cap d'Agde-A,2000.01.01,1-0,2699,2657,E63,
Cap d'Agde-A,2000.01.01,1/2-1/2,2657,2613,B22,
Cap d'Agde-A,2000.01.01,1-0,2613,2641,E97,
Cap d'Agde-A,2000.01.01,1/2-1/2,2641,2620,B49,
Cap d'Agde-A,2000.01.01,1-0,2613,2620,D37,
